Posted Date,Skill,Company,Workplace,Company Type,Company Industry,Company Size,Country
2024-08-10 09:21:20.095789,SQL,Datalize.cloud,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-10 09:21:20.095789,Oracle,CÔNG TY TNHH NGUYỄN HỒNG,At office,Non-IT,Food & Beverage,151-300,Vietnam
2024-08-10 09:21:20.095789,Spring,Công ty Cổ phần đầu tư phát triển Máy Việt Nam,At office,Non-IT,Manufacturing and Engineering,501-1000,Vietnam
2024-08-10 09:21:20.095789,Team Leader,CÔNG TY CỔ PHẦN CÔNG NGHỆ META GAME,At office,IT Product,Game,1-50,Vietnam
2024-08-10 09:21:20.095789,SQL,Globe3 ERP Vietnam,At office,IT Outsourcing,N/A,1-50,Singapore
2024-08-10 09:21:20.095789,Oracle,CÔNG TY TNHH FETEK VIỆT NAM,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-10 09:21:20.095789,English,CÔNG TY TNHH FETEK VIỆT NAM,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-10 09:21:20.095789,JavaScript,AVE Group,At office,IT Product,E-commerce,151-300,Vietnam
2024-08-10 09:21:20.095789,Scrum,Công Ty Cổ Phần Phần Mềm Vangle Tek,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-10 09:21:20.095789,C language,GoChek,At office,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Vietnam
2024-08-10 09:21:20.095789,ReactJS,Công ty CP Dịch vụ Công nghệ TSC Việt Nam,At office,Non-IT,IT Hardware and Computing,51-150,Vietnam
2024-08-10 09:21:20.095789,Scrum,CÔNG TY CỔ PHẦN TQC SOLUTION,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-10 09:21:20.095789,QA QC,Joblogic,At office,IT Product,IT Services and IT Consulting,301-500,United Kingdom
2024-08-10 09:21:20.095789,AWS,M_Service (MoMo),At office,IT Product,Financial Services,1000+,Vietnam
2024-08-10 09:21:20.095789,TypeScript,Gleads Vietnam,At office,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam
2024-08-10 09:21:20.095789,C#,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,IT Product,IT Services and IT Consulting,151-300,South Korea
2024-08-10 09:21:20.095789,Flutter,CÔNG TY TNHH DTE VENTURES,At office,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",1-50,Vietnam
2024-08-10 09:21:20.095789,TypeScript,CÔNG TY TNHH DTE VENTURES,At office,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",1-50,Vietnam
2024-08-10 09:21:20.095789,TypeScript,SMG Swiss Marketplace Group,Hybrid,IT Product,Software Products and Web Services,51-150,Switzerland
2024-08-10 09:21:20.095789,C#,NEXON DEV VINA,At office,IT Product,Game,51-150,South Korea
2024-08-10 09:21:20.095789,JavaScript,LikeLion Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,South Korea
2024-08-10 09:21:20.095789,TypeScript,CoderPush,Remote,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-10 09:21:20.095789,Linux,Nice Info Vietnam,At office,IT Service and IT Consulting,Network and Infrastructure,1-50,South Korea
2024-08-10 09:21:20.095789,Python,M_Service (MoMo),At office,IT Product,Financial Services,1000+,Vietnam
2024-08-10 09:21:20.095789,QA QC,FORTNA,Hybrid,IT Product,"Transportation, Logistics and Warehouse",51-150,United States
2024-08-10 09:21:20.095789,Product Designer,Hello Health Group,At office,IT Product,Healthcare,151-300,Singapore
2024-08-10 09:21:20.095789,Android,Merchant Mate,At office,IT Product,Software Products and Web Services,51-150,Australia
2024-08-10 09:21:20.095789,Team Leader,OL Vietnam,At office,IT Product,"Media, Advertising and Entertainment",51-150,United States
2024-08-10 09:21:20.095789,Tester,OL Vietnam,At office,IT Product,"Media, Advertising and Entertainment",51-150,United States
2024-08-10 09:21:20.095789,ReactJS,OPSWAT Software Vietnam,At office,IT Product,Cyber Security,151-300,United States
2024-08-10 09:21:20.095789,AWS,OL Vietnam,At office,IT Product,"Media, Advertising and Entertainment",51-150,United States
2024-08-10 09:21:20.095789,UI-UX,OL Vietnam,At office,IT Product,"Media, Advertising and Entertainment",51-150,United States
2024-08-10 09:21:20.095789,ReactJS,Gigarion Technology,At office,IT Outsourcing,Software Development Outsourcing,1-50,United States
2024-08-10 09:21:20.095789,NoSQL,Công Ty TNHH Stack Tech,At office,IT Product,Software Products and Web Services,1-50,Singapore
2024-08-10 09:21:20.095789,Spring,Arch Partnership Limited,Remote,IT Outsourcing,IT Services and IT Consulting,51-150,Hong Kong
2024-08-10 09:21:20.095789,QA QC,Unity Sport JSC,At office,IT Product,Sports and Fitness,1-50,Vietnam
2024-08-09 09:21:20.095789,JavaScript,WORLD OF NEOPETS LIMITED,Remote,IT Product,Game,1-50,Hong Kong
2024-08-09 09:21:20.095789,Manager,Dai-ichi Life Việt Nam,At office,Non-IT,Financial Services,1000+,Japan
2024-08-09 09:21:20.095789,NULL,Travala.com,Hybrid,IT Product,Tourism & Hospitality Services,51-150,Singapore
2024-08-09 09:21:20.095789,Azure,CodeLink,Hybrid,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-08-09 09:21:20.095789,Kotlin,Hitachi Digital Services,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United States
2024-08-09 09:21:20.095789,Networking,FUJIFILM Business Innovation Việt Nam,At office,IT Product,IT Hardware and Computing,151-300,Vietnam
2024-08-09 09:21:20.095789,English,PROXEL Tech,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-09 09:21:20.095789,English,Gigarion Technology,Hybrid,IT Outsourcing,Software Development Outsourcing,1-50,United States
2024-08-09 09:21:20.095789,J2EE,MSB,At office,IT Product,Banking,1000+,Vietnam
2024-08-09 09:21:20.095789,Automation Test,MSB,At office,IT Product,Banking,1000+,Vietnam
2024-08-09 09:21:20.095789,Tester,Live Payments,At office,IT Product,Software Products and Web Services,51-150,Australia
2024-08-09 09:21:20.095789,Spring,LikeLion Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,South Korea
2024-08-09 09:21:20.095789,English,Silicon Prime Labs,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,United States
2024-08-09 09:21:20.095789,ERP,Silicon Prime Labs,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,United States
2024-08-09 09:21:20.095789,JavaScript,NAVER VIETNAM,At office,IT Product,Software Products and Web Services,51-150,South Korea
2024-08-09 09:21:20.095789,IT Support,Vietnam International Bank (VIB),At office,IT Product,Banking,1000+,Vietnam
2024-08-09 09:21:20.095789,ReactJS,OMNIA SYSTEMS COMPANY LIMITED,At office,IT Product,IT Services and IT Consulting,1-50,Sweden
2024-08-09 09:21:20.095789,UI-UX,Blue Belt Technology,At office,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-09 09:21:20.095789,CSS,KILALA Communication,At office,IT Product,"Media, Advertising and Entertainment",1-50,Japan
2024-08-09 09:21:20.095789,Games,Aviron,At office,IT Product,Software Products and Web Services,51-150,Canada
2024-08-09 09:21:20.095789,TypeScript,Global Fashion Group,Hybrid,IT Product,Apparel and Fashion,1000+,United Kingdom
2024-08-09 09:21:20.095789,Laravel,"Smaregi Vietnam Co., Ltd.",At office,IT Product,IT Services and IT Consulting,301-500,Japan
2024-08-08 09:21:20.095789,ReactJS,Entetsu Việt Nam,At office,IT Product,N/A,1-50,Japan
2024-08-08 09:21:20.095789,NULL,Be Group,At office,IT Product,"Transportation, Logistics and Warehouse",301-500,Vietnam
2024-08-08 09:21:20.095789,QA QC,Nexcel Solutions,At office,IT Product,Software Products and Web Services,151-300,Vietnam
2024-08-08 09:21:20.095789,English,Nexcel Solutions,At office,IT Product,Software Products and Web Services,151-300,Vietnam
2024-08-08 09:21:20.095789,TypeScript,KMS Healthcare,Hybrid,IT Outsourcing,Healthcare,301-500,United States
2024-08-08 09:21:20.095789,Scrum,GFT Technologies Vietnam,Hybrid,IT Service and IT Consulting,Banking,151-300,Germany
2024-08-08 09:21:20.095789,C#,Việt Nam Shinda Technology,At office,IT Product,Financial Services,51-150,Taiwan
2024-08-08 09:21:20.095789,TypeScript,SGH Asia Ltd.,At office,IT Product,Software Products and Web Services,51-150,Germany
2024-08-08 09:21:20.095789,ReactJS,TPS Software,At office,IT Product,Software Products and Web Services,151-300,Vietnam
2024-08-08 09:21:20.095789,React Native,Relia Software,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam
2024-08-08 09:21:20.095789,Data Analyst,"ARSEN Kawaijuku Tech Vietnam Co.,Ltd",At office,IT Product,Education and Training,1-50,Vietnam
2024-08-08 09:21:20.095789,VueJS,AKILA,Hybrid,IT Product,"Media, Advertising and Entertainment",51-150,Singapore
2024-08-08 09:21:20.095789,ReactJS,"CJ OLIVENETWORKS VINA CO., LTD",At office,IT Product,Software Products and Web Services,51-150,South Korea
2024-08-08 09:21:20.095789,English,Relia Software,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam
2024-08-08 09:21:20.095789,ReactJS,RAKSUL Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Japan
2024-08-08 09:21:20.095789,TypeScript,SPG (Specific Group Vietnam),Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-08 09:21:20.095789,Java,Saigon Technology,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-07 09:21:20.095789,Kotlin,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-07 09:21:20.095789,Team Leader,Renn Labs,At office,IT Service and IT Consulting,Software Products and Web Services,1-50,United States
2024-08-07 09:21:20.095789,C#,Joblogic,At office,IT Product,IT Services and IT Consulting,301-500,United Kingdom
2024-08-07 09:21:20.095789,JavaScript,Smilegate Vietnam,At office,IT Product,Game,51-150,South Korea
2024-08-07 09:21:20.095789,Tester,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-07 09:21:20.095789,Blockchain,GFT Technologies Vietnam,Hybrid,IT Service and IT Consulting,Banking,151-300,Germany
2024-08-07 09:21:20.095789,AWS,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-07 09:21:20.095789,Spring,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-07 09:21:20.095789,NULL,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-07 09:21:20.095789,Golang,Vietnam International Bank (VIB),At office,IT Product,Banking,1000+,Vietnam
2024-08-07 09:21:20.095789,Team Leader,Groove Technology,At office,IT Outsourcing,Software Development Outsourcing,151-300,Australia
2024-08-07 09:21:20.095789,Java,Saigon Technology,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-07 09:21:20.095789,SQL,Got It,At office,IT Product,Software Products and Web Services,151-300,Vietnam
2024-08-07 09:21:20.095789,NULL,Parcel Perform,Hybrid,IT Product,Software Products and Web Services,151-300,Singapore
2024-08-07 09:21:20.095789,AWS,SkyLab,At office,IT Product,IT Services and IT Consulting,1-50,Singapore
2024-08-07 09:21:20.095789,Automation Test,SMG Swiss Marketplace Group,Hybrid,IT Product,Software Products and Web Services,51-150,Switzerland
2024-08-07 09:21:20.095789,iOS,TechVSI,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-07 09:21:20.095789,Product Owner,AROBID.COM,At office,IT Product,E-commerce,51-150,Vietnam
2024-08-07 09:21:20.095789,TypeScript,Smilegate Vietnam,At office,IT Product,Game,51-150,South Korea
2024-08-07 09:21:20.095789,English,DNSE,At office,IT Product,Financial Services,151-300,Vietnam
2024-08-07 09:21:20.095789,DevOps,Aperia Solutions Vietnam Co Ltd,Hybrid,IT Product,Software Products and Web Services,151-300,United States
2024-08-07 09:21:20.095789,Swift,Bootloader Studio,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-07 09:21:20.095789,Cloud,SkyLab,At office,IT Product,IT Services and IT Consulting,1-50,Singapore
2024-08-07 09:21:20.095789,Automation Test,SkyLab,At office,IT Product,IT Services and IT Consulting,1-50,Singapore
2024-08-07 09:21:20.095789,TypeScript,GrapeCity,At office,IT Product,N/A,51-150,Japan
2024-08-07 09:21:20.095789,ReactJS,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-07 09:21:20.095789,Java,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-07 09:21:20.095789,Project Manager,FE CREDIT,At office,IT Product,Financial Services,1000+,Vietnam
2024-08-06 09:21:20.095789,Laravel,Neos Việt Nam,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Japan
2024-08-06 09:21:20.095789,NULL,Devtify Technologies Corporation,Hybrid,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-06 09:21:20.095789,NULL,Doi Xanh Media Service Trading,At office,IT Product,Research Services,51-150,Vietnam
2024-08-06 09:21:20.095789,NULL,DATA NEST,At office,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Vietnam
2024-08-06 09:21:20.095789,MongoDB,Ahamove,At office,IT Product,E-commerce,301-500,Vietnam
2024-08-06 09:21:20.095789,React Native,"Thuy Anh Technology CO., LTD",At office,IT Product,IT Hardware and Computing,1-50,Vietnam
2024-08-06 09:21:20.095789,Automation Test,NAB Innovation Centre Vietnam,At office,IT Product,Banking,1000+,Australia
2024-08-06 09:21:20.095789,NULL,BraveBits,At office,IT Product,Game,51-150,Vietnam
2024-08-06 09:21:20.095789,Tester,Unity Sport JSC,At office,IT Product,Sports and Fitness,1-50,Vietnam
2024-08-06 09:21:20.095789,Product Designer,Unity Sport JSC,At office,IT Product,Sports and Fitness,1-50,Vietnam
2024-08-06 09:21:20.095789,JavaScript,Cazoodle,Remote,IT Product,Software Products and Web Services,1-50,United States
2024-08-06 09:21:20.095789,Scrum,Tyme,Hybrid,IT Product,Banking,301-500,Singapore
2024-08-06 09:21:20.095789,PHP,Cazoodle,At office,IT Product,Software Products and Web Services,1-50,United States
2024-08-06 09:21:20.095789,Angular,FPT Software,At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-06 09:21:20.095789,Laravel,Serdao,At office,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",51-150,France
2024-08-06 09:21:20.095789,Django,Anrakutei Vietnam Innovation Dep,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Japan
2024-08-06 09:21:20.095789,iOS,Serdao,At office,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",51-150,France
2024-08-06 09:21:20.095789,Scrum,HRS Group,Hybrid,IT Product,Software Products and Web Services,51-150,Germany
2024-08-06 09:21:20.095789,Azure,Simpson Strong-Tie Vietnam,Hybrid,IT Product,IT Services and IT Consulting,501-1000,United States
2024-08-06 09:21:20.095789,ReactJS,"ARSEN Kawaijuku Tech Vietnam Co.,Ltd",At office,IT Product,Education and Training,1-50,Vietnam
2024-08-06 09:21:20.095789,ReactJS,HRS Group,Hybrid,IT Product,Software Products and Web Services,51-150,Germany
2024-08-06 09:21:20.095789,iOS,HRS Group,Hybrid,IT Product,Software Products and Web Services,51-150,Germany
2024-08-06 09:21:20.095789,NULL,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-06 09:21:20.095789,AWS,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-06 09:21:20.095789,AWS,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-08-06 09:21:20.095789,Product Owner,KMS Technology,Hybrid,IT Outsourcing,N/A,1000+,United States
2024-08-06 09:21:20.095789,Tester,Floware,At office,IT Product,Software Products and Web Services,51-150,United States
2024-08-06 09:21:20.095789,ReactJS,Floware,At office,IT Product,Software Products and Web Services,51-150,United States
2024-08-06 09:21:20.095789,QA QC,DTS Software Vietnam,At office,IT Outsourcing,Software Development Outsourcing,151-300,Japan
2024-08-06 09:21:20.095789,iOS,Daoukiwoom Innovation,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,South Korea
2024-08-05 09:21:20.095789,Cloud,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,IT Product,IT Hardware and Computing,51-150,Japan
2024-08-05 09:21:20.095789,PostgreSql,CÔNG TY CỔ PHẦN NỀN TẢNG PHÁT SÓNG TRỰC TUYẾN ONAIR,Remote,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-05 09:21:20.095789,NULL,SCC Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,151-300,United Kingdom
2024-08-04 09:21:20.095789,iOS,Unity Sport JSC,At office,IT Product,Sports and Fitness,1-50,Vietnam
2024-08-04 09:21:20.095789,Angular,VERP Technology Solutions JSC,At office,IT Product,N/A,1-50,Vietnam
2024-08-04 09:21:20.095789,Spring,"Rakuten Fintech Vietnam Co., Ltd.",At office,IT Product,Financial Services,51-150,Japan
2024-08-04 09:21:20.095789,Product Owner,Alpaca Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-03 09:21:20.095789,iOS,Công ty CP Công nghệ SF Technologies,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-03 09:21:20.095789,MongoDB,Công ty CP Công nghệ SF Technologies,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-03 09:21:20.095789,NULL,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-03 09:21:20.095789,iOS,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-03 09:21:20.095789,C language,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-03 09:21:20.095789,NULL,Công Ty TNHH Công Nghệ Thông Tin Thịnh Vượng Phát,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam
2024-08-03 09:21:20.095789,VueJS,Otani U.P.,Hybrid,IT Product,Materials and Mining,1-50,Japan
2024-08-03 09:21:20.095789,Cloud,Laudert Vietnam,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Germany
2024-08-03 09:21:20.095789,English,Simpson Strong-Tie Vietnam,Hybrid,IT Product,IT Services and IT Consulting,501-1000,United States
2024-08-03 09:21:20.095789,C++,"ReFlex Technologies Vietnam Co., Ltd",At office,IT Outsourcing,Software Development Outsourcing,1-50,Japan
2024-08-03 09:21:20.095789,AWS,LizAI Vietnam,At office,IT Product,"AI, Blockchain and Deep Tech Services",1-50,United States
