Title,Skill 1,Skill 2,Skill 3,Skill 4,Company,Address 1,Address 2,Post date,Salary
Middle Java Developer - Từ 3 Năm Kinh Nghiệm,Java,,,,CÔNG TY TNHH BACOOR VIỆT NAM,Hồ Chí Minh: Quận 8,,Đăng 1 tuần trước,"1,000 - 1,800 USD"
Senior .NET Developer (EN Đọc Hiểu),.NET,,,,Công ty cổ phần TechLead,Hà Nội,,Đăng 1 tuần trước,"1,000 - 1,500 USD"
Operation And Customer Success,,,,,Công ty cổ phần Công nghệ thông tin Phú Minh,Hà Nội,,Đăng 1 tuần trước,30 - 40 triệu
Lập Trình Viên Reactjs,ReactJS,,,,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hồ Chí Minh: Quận 3,,Đăng 1 tuần trước,Thoả thuận
Cộng Tác Viên Kinh Doanh - Làm Việc Online/Remote - Thu Nhập Hấp Dẫn Theo Năng Lực,,,,,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ MIGI,Hà Nội: Thạch Thất,,Đăng 1 tuần trước,12 - 25 triệu
Java Developer (Middle/Senior),Java,,,,CÔNG TY CỔ PHẦN CÔNG NGHỆ V9,Hà Nội: Cầu Giấy,,Đăng 1 tuần trước,Trên 10 triệu
Data Engineer (Senior),Data,,,,PAN AMERICAN TRAVEL,Hà Nội: Ba Đình,,Đăng 1 tuần trước,9 - 18 triệu
Customer Services Executive,,,,,Công ty Cổ phần Phần mềm MOHA,Hà Nội: Cầu Giấy,,Đăng 1 tuần trước,Tới 25 triệu
Project Manager (PM),Manager,Project Manager,,,Winter Wolf - IEC Games,Hà Nội: Cầu Giấy,,Đăng 1 tuần trước,Thoả thuận
Dotnet Developer (Junior),,,,,Công ty cổ phần Sphinx,Hà Nội: Đống Đa, Cầu Giấy,Đăng 1 tuần trước,Thoả thuận
ReactJS Developer,ReactJS,,,,Công Ty Truyền Thông Và Công Nghệ ICOMM Việt Nam,Hà Nội: Nam Từ Liêm,,Đăng 1 tuần trước,Thoả thuận
Android Developer (Framework),Android,,,,CÔNG TY TNHH MẠNG GIÁO DỤC,Hồ Chí Minh: Quận 12,,Đăng 1 tuần trước,1 - 7 triệu
Chuyên Viên Kiểm Thử Phần Mềm (Tester),Tester,,,,Công ty TNHH CLOUDMEDIA,Hồ Chí Minh: Phú Nhuận,,Đăng 1 tuần trước,Thoả thuận
Mobile Flutter (Junior),Flutter,Mobile,,,CÔNG TY TNHH RAWLPLUG VIỆT NAM,Bình Dương: Bàu Bàng,,Đăng 1 tuần trước,Tới 2 triệu
Nodejs Backend (Junior),NodeJS,,,,CÔNG TY TNHH CLOUD ACE,Hà Nội: Cầu Giấy,,Đăng 1 tuần trước,Thoả thuận
Fullstack Developer,,,,,Công ty TNHH CMC GLOBAL,Hồ Chí Minh: Quận 7,,Đăng 1 tuần trước,Thoả thuận
Lập Trình Viên JavaScript (Reactjs),Java,JavaScript,ReactJS,,Công ty TNHH CMC GLOBAL,Hà Nội: Cầu Giấy,,Đăng 1 tuần trước,Thoả thuận
Junior/Middle Automation Tester,Automation Test,Tester,,,NGÂN HÀNG TMCP VIỆT Á - VIETABANK,Hà Nội: Hà Đông,,Đăng 1 tuần trước,Thoả thuận
Fresher/Junior/Middle IT Comtor,,,,,NGÂN HÀNG TMCP VIỆT Á - VIETABANK,Hà Nội,,Đăng 1 tuần trước,Thoả thuận
"Hồ Chí Minh, Bình Dương",,,,,Công ty TNHH CMC GLOBAL,Hồ Chí Minh: Quận 7,,Đăng 1 tuần trước,Thoả thuận
Cần Thơ & 3 nơi khác,,,,,Công ty TNHH CMC GLOBAL,Hà Nội: Cầu Giấy,,Đăng 1 tuần trước,Thoả thuận
Hồ Chí Minh,,,,,Công ty TNHH CMC GLOBAL,Hồ Chí Minh: Quận 7,,Đăng 1 tuần trước,Thoả thuận
Chuyên Viên Kinh Doanh,,,,,Công Ty Cổ phần Dịch vụ và Phát triển Công nghệ Minh Hoàng,Thái Nguyên: TP Thái Nguyên,,Đăng 1 tuần trước,7 - 20 triệu
Cloud Data Engineer,Cloud,Data,,,Công Ty Cổ phần Dịch vụ và Phát triển Công nghệ Minh Hoàng,Thái Nguyên: TP Thái Nguyên,,Đăng 1 tuần trước,6 - 10 triệu
Machine Learning Researcher,,,,,Công Ty Cổ phần Dịch vụ và Phát triển Công nghệ Minh Hoàng,Thái Nguyên: TP Thái Nguyên,,Đăng 1 tuần trước,7 - 15 triệu
Data Solution Sales,Data,,,,CÔNG TY TNHH METADATA SOLUTIONS,Hồ Chí Minh,,Đăng 1 tuần trước,12 - 25 triệu
Middle Business Analyst (BA),Business Analyst,,,,CÔNG TY TNHH METADATA SOLUTIONS,Hồ Chí Minh,,Đăng 1 tuần trước,35 - 45 triệu
UI/UX Designer Fresher,Designer,,,,CÔNG TY TNHH METADATA SOLUTIONS,Hồ Chí Minh,,Đăng 1 tuần trước,15 - 25 triệu
Nhân Viên Design,,,,,CÔNG TY TNHH METADATA SOLUTIONS,Hồ Chí Minh,,Đăng 1 tuần trước,15 - 20 triệu
Business Development Intern (Thị Trường Nhật Bản),,,,,CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẦU TƯ CÔNG NGHỆ NAM LONG,Hồ Chí Minh: Phú Nhuận,,Đăng 1 tuần trước,Thoả thuận
Fresher Monetization,,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
QC Engineer,,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Java Developer,Java,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội: Cầu Giấy,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Thực Tập Sinh Reactjs,ReactJS,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Đà Nẵng,Đăng 1 tuần trước,Thoả thuận
Quản Lý Chất Lượng Vận Hành (QA Vận Hành),,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
"Nhân Viên IT Bảo Hành, Sửa Chữa Máy Tính",,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội: Cầu Giấy,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Manual Test,,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội: Cầu Giấy,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Mid Back-End Developer (Python),Python,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
"ReactJS, NextJs Developer",ReactJS,,,,Công ty cổ phần Techcom Blockchain,Hồ Chí Minh: Quận 1,,Đăng 1 tuần trước,25 - 35 triệu
IT Support - Kinh Nghiệm Chuỗi F&B,IT Support,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Manual Tester (QC),Tester,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Trưởng Phòng Marketing,,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Lập Trình Fullstack (PHP & VueJS),PHP,VueJS,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Thực Tập Sinh SEO Marketing,,,,,FPT Software,Hà Nội: Cầu Giấy,Hồ Chí Minh: Thủ Đức,Đăng 1 tuần trước,Thoả thuận
IOS Developer,iOS,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội: Thạch Thất,Hồ Chí Minh: Quận 9,Đăng 1 tuần trước,Thoả thuận
MBD Engineer (C++/Matlab/Simulink),C++,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
C++ Developer (Japanese),C++,Japanese,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội: Cầu Giấy,Hồ Chí Minh: Quận 9,Đăng 1 tuần trước,Thoả thuận
Thực Tập Sinh ReactJS,ReactJS,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Nhân Viên Triển Khai Giải Pháp Microsoft,AI,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội: Cầu Giấy,Hồ Chí Minh: Quận 9,Đăng 1 tuần trước,Thoả thuận
Fresher Java ( Có Lương Đào Tạo ),Java,,,,CÔNG TY TNHH PHẦN MỀM FPT,Hà Nội,Hồ Chí Minh,Đăng 1 tuần trước,Thoả thuận
Thực Tập Sinh IT Helpdesk,,,,,CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐÀO TẠO TIN HỌC AN QUỐC VIỆT,Hồ Chí Minh: Gò Vấp,,Đăng 1 tuần trước,Thoả thuận
Thực Tập Sinh IT Helpdesk/IT Support,IT Support,,,,Công ty Cổ phần Công nghệ và Dịch vụ LSD,Hà Nội: Cầu Giấy,,Đăng 1 tuần trước,Thoả thuận
Nhân Viên BA/QC,,,,,CÔNG TY CỔ PHẦN HOSCO VIỆT NAM,Hà Nội: Nam Từ Liêm,,Đăng 1 tuần trước,Thoả thuận
Nhân Viên SEO Content Marketing,,,,,CÔNG TY CỔ PHẦN VIỆT NAM TICKETS,Hồ Chí Minh: Quận 3,,Đăng 1 tuần trước,12 - 25 triệu
Business Analyst,Business Analyst,,,,FPT IS,Hà Nội: Cầu Giấy,,Đăng 1 tuần trước,Thoả thuận
Embedded Software Engineer (IoT Project),Embedded,,,,CÔNG TY CỔ PHẦN HOSCO VIỆT NAM,Hà Nội: Nam Từ Liêm,,Đăng 1 tuần trước,Thoả thuận
Tester Onsite Bank,Tester,,,,CÔNG TY CỔ PHẦN SCUTI,Hà Nội: Nam Từ Liêm,,Đăng 1 tuần trước,Thoả thuận
Senior Product Owner ( Sản Phẩm Edtech Số 1 Thị Trường/Môn Toán),Product Owner,,,,CÔNG TY CỔ PHẦN SCUTI,Hồ Chí Minh: Quận 4,,Đăng 1 tuần trước,Tới 25 triệu
Business Development & Relationship Manager,Manager,,,,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Hà Nội: Thanh Xuân,,Đăng 1 tuần trước,8 - 15 triệu
Data Analyst Intern,Data Analyst,Data,,,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,Hà Nội: Nam Từ Liêm,,Đăng 1 tuần trước,12 - 20 triệu
